-1 1:0.780298 2:0.826964 3:0.40621 4:0.372874 5:0.557839 6:0.329422 7:0.363887 8:0.63213
-1 1:0.842829 2:0.882066 3:0.423673 4:0.0905035 5:0.856964 6:0.225958 7:0.381718 8:0.677109
-1 1:0.726038 2:0.211919 3:0.45051 4:0.53174 5:0.441745 6:0.142716 7:0.129747 8:0.989148
-1 1:0.906902 2:0.948572 3:0.32959 4:0.125301 5:0.780012 6:0.30362 7:0.0863814 8:0.801884
-1 1:0.785039 2:0.895573 3:0.507788 4:0.411884 5:0.480716 6:0.38363 7:0.347179 8:0.608479
-1 1:0.836877 2:0.882066 3:0.332737 4:0.336641 5:0.672443 6:0.314176 7:0.375187 8:0.608479
1 1:0.77388 2:0.109192 3:0.0397957 4:0.384199 5:0.849591 6:0.790853 7:0.85997 8:0.154963
1 1:0.940131 2:0.908975 3:0.322496 4:0.352079 5:0.625728 6:0.221307 7:0.291136 8:0.729505
-1 1:0.752023 2:0.826964 3:0.471872 4:0.444971 5:0.547551 6:0.425535 7:0.280206 8:0.693646
-1 1:0.753788 2:0.171555 3:0.326972 4:0.512366 5:0.559044 6:0.375613 7:0.0874905 8:0.774586
-1 1:0.739641 2:0.34623 3:0.35765 4:0.344427 5:0.595425 6:0.225958 7:0.46802 8:0.5621
-1 1:0.810503 2:0.211919 3:0.101461 4:0.365291 5:0.72521 6:0.168189 7:0.329582 8:0.780204
-1 1:0.827268 2:0.364596 3:0.223678 4:0.374124 5:0.67027 6:0.192839 7:0.348498 8:0.691458
1 1:0.76447 2:0.0663361 3:0.354287 4:0.374621 5:0.547551 6:0.704245 7:0.413975 8:0.537409
-1 1:0.775388 2:0.191855 3:0.318962 4:0.247614 5:0.643268 6:0.144403 7:0.393605 8:0.616054
1 1:0.932663 2:0.908975 3:0.295302 4:0.399407 5:0.648011 6:0.202504 7:0.268704 8:0.768503
-1 1:0.826579 2:0.908975 3:0.361874 4:0.425915 5:0.58791 6:0.296206 7:0.353483 8:0.646592
1 1:0.834618 2:0.171555 3:0.183572 4:0.469697 5:0.849591 6:0.49326 7:0.361186 8:0.574368
1 1:0.913853 2:0.868454 3:0.269106 4:0.149577 5:0.804965 6:0.306908 7:0.30895 8:0.66263
1 1:0.752023 3:0.718843 4:0.470972 5:0.445984 6:0.174759 7:0.55894 8:0.604148
-1 1:0.791415 2:0.231755 3:0.200138 4:0.356199 5:0.804965 6:0.180649 7:0.40897 8:0.626589
-1 1:0.802526 2:0.882066 3:0.485292 4:0.330918 5:0.603067 6:0.425535 7:0.280206 8:0.693646
-1 1:0.85901 2:0.854733 3:0.0954423 4:0.633729 5:0.538572 6:0.221107 7:0.350562 8:0.647647
-1 1:0.826579 2:0.908975 3:0.389589 4:0.405593 5:0.595425 6:0.389603 7:0.353483 8:0.5549
-1 1:0.766617 2:0.191855 3:0.374685 4:0.795402 5:0.291699 6:0.255556 7:0.393605 8:0.567783
-1 1:0.63394 2:0.0878964 3:0.812912 4:0.829121 5:0.197331 6:0.188422 7:0.4043 8:0.628271
-1 1:0.822377 2:0.882066 3:0.446382 4:0.309385 5:0.672443 6:0.202504 7:0.296974 8:0.768503
-1 1:0.887485 2:0.895573 3:0.305003 4:0.222652 5:0.755717 6:0.202504 7:0.268704 8:0.768503
1 1:0.86171 2:0.171555 3:0.25532 4:0.298475 5:0.656022 6:0.312392 7:0.242597 8:0.733376
-1 1:0.864881 2:0.211919 3:0.0664322 4:0.281749 5:0.819457 6:0.0279739 7:0.251073 8:0.841536
-1 1:0.66276 2:0.171555 3:0.219459 4:0.469697 5:0.656022 6:0.329422 7:0.438158 8:0.616054
1 1:0.878315 2:0.364596 3:0.0969281 4:0.298475 5:0.755717 6:0.192839 7:0.388361 8:0.648391
1 1:0.902596 2:0.882066 3:0.0859277 4:0.690689 5:0.536737 6:0.330672 7:0.366408 8:0.631584
-1 1:0.885249 2:0.882066 3:0.131083 5:1 6:0.259316 7:0.337685 8:0.693646
-1 1:0.873491 2:0.895573 3:0.110854 4:0.724869 5:0.454829 6:0.277922 7:0.16026 8:0.777452
-1 1:0.6367 2:0.171555 3:0.354287 4:0.58522 5:0.403742 6:0.783189 7:0.449439 8:0.383143
-1 1:0.761738 2:0.211919 3:0.38088 4:0.406982 5:0.678042 6:0.0595599 7:0.242597 8:0.920333
1 1:0.925107 2:0.882066 3:0.309978 4:0.282103 5:0.70323 6:0.187786 7:0.193895 8:0.848354
-1 1:0.783162 2:0.191855 3:0.354287 4:0.290002 5:0.595425 6:0.0595599 7:0.242597 8:0.920333
-1 1:0.885249 2:0.882066 3:0.206411 4:0.372874 5:0.678042 6:0.163901 7:0.222679 8:0.817465
1 1:0.900997 2:0.908975 3:0.339693 4:0.239898 5:0.798048 6:0.296206 7:0.353483 8:0.707597
-1 1:0.823792 2:0.895573 3:0.350132 4:0.411884 5:0.603067 6:0.325082 7:0.445269 8:0.592939
1 1:0.833966 2:0.171555 3:0.45051 4:0.53174 5:0.489065 6:0.375613 7:0.494551 8:0.579374
1 1:0.912564 2:0.908975 3:0.344869 4:0.083182 5:0.716565 6:0.319583 7:0.296974 8:0.707597
-1 1:0.857088 2:0.922274 3:0.317501 4:0.0796113 5:0.768067 6:0.221307 7:0.291136 8:0.729505
-1 1:0.744728 2:0.211919 3:0.24135 4:0.448621 5:0.536355 6:0.192839 7:0.388361 8:0.648391
-1 1:0.832652 2:0.895573 3:0.282426 4:0.357928 5:0.664166 6:0.429841 7:0.375187 8:0.578159
-1 1:0.830992 2:0.882066 3:0.400952 4:0.200128 5:0.764761 6:0.283122 7:0.251447 8:0.755608
-1 1:0.767678 2:0.171555 3:0.248242 4:0.290002 5:0.69108 6:0.263444 7:0.449439 8:0.677109
1 1:0.77933 2:0.109192 3:0.871707 4:0.813009 5:0.0885151 6:0.255556 7:0.482682 8:0.51945
-1 1:0.896915 2:0.895573 3:0.327574 4:0.384919 5:0.603067 6:0.0615576 7:0.0706983 8:0.939421
-1 1:0.80004 2:0.191855 3:0.177434 4:0.332339 5:0.738861 6:0.438597 7:0.642116 8:0.288042
1 1:0.892708 2:0.922274 3:0.384048 4:0.425915 5:0.557839 6:0.337345 7:0.375187 8:0.578159
-1 1:0.872999 2:0.868454 3:0.339693 4:0.106382 5:0.768067 6:0.288409 7:0.344068 8:0.514076
-1 1:0.735699 2:0.109192 3:0.686782 4:0.768969 5:0.342408 6:0.218552 7:0.349023 8:0.616054
1 1:0.890773 2:0.882066 3:0.507788 4:0.411884 5:0.480716 6:0.283122 7:0.251447 8:0.755608
-1 1:0.684672 2:0.109192 3:0.428111 4:0.468227 5:0.522226 6:0.443947 7:0.532119 8:0.666939
-1 1:0.73436 2:0.151015 3:0.371463 4:0.567059 5:0.570844 6:0.12649 7:0.388361 8:0.648391
-1 1:0.785968 2:0.191855 3:0.354287 4:0.374621 5:0.547551 6:0.132026 7:0.242597 8:0.873683
-1 1:0.833311 2:0.191855 3:0.206411 4:0.166532 5:0.843001 6:0.403097 7:0.393605 8:0.51945
-1 1:0.769255 2:0.191855 3:0.269106 4:0.397366 5:0.804965 6:0.181503 7:0.393605 8:0.71241
-1 1:0.744728 2:0.171555 3:0.424868 4:0.459023 5:0.547551 6:0.375613 7:0.0874905 8:0.774586
-1 1:0.841906 2:0.854733 3:0.366462 4:0.431397 5:0.532689 6:0.221307 7:0.291136 8:0.729505
-1 1:0.857364 2:0.895573 3:0.322496 4:0.352079 5:0.625728 6:0.207037 7:0.16026 8:0.838752
-1 1:0.875924 2:0.882066 3:0.241646 4:0.282103 5:0.764761 6:0.277922 7:0.188817 8:0.838752
-1 1:0.743474 2:0.191855 3:0.374685 4:0.795402 5:0.291699 6:0.255556 7:0.393605 8:0.567783
-1 1:0.841906 2:0.882066 3:0.332737 4:0.336641 5:0.641647 6:0.225958 7:0.353483 8:0.677109
-1 1:0.717942 2:0.171555 3:0.219459 4:0.512366 5:0.607547 6:0.320797 7:0.339176 8:0.746761
1 1:0.905157 2:0.868454 3:0.337986 4:0.452177 5:0.494321 6:0.296206 7:0.325236 8:0.707597
-1 1:0.832652 2:0.191855 3:0.0355331 4:0.416849 5:0.69108 6:0.213019 7:0.40897 8:0.584434
-1 1:0.732326 2:0.151015 3:0.371463 4:0.567059 5:0.570844 6:0.213019 7:0.370037 8:0.584434
-1 1:0.79493 2:0.211919 3:0.17145 4:0.365291 5:0.72521 6:0.165606 7:0.276782 8:0.833649
-1 1:0.829311 2:0.211919 3:0.206411 4:0.281749 5:0.772349 6:0.358418 7:0.31444 8:0.646936
-1 1:0.846161 2:0.908975 3:0.367235 4:0.378847 5:0.595425 6:0.221307 7:0.291136 8:0.729505
1 1:0.766617 2:0.191855 3:0.507788 4:0.524902 5:0.370429 6:0.403097 7:0.527177 8:0.471055
1 1:0.873981 2:0.882066 3:0.559792 4:0.742816 5:0.240093 6:0.406746 7:0.347179 8:0.578159
1 1:0.901999 2:0.908975 3:0.411934 4:0.352079 5:0.56511 6:0.366283 7:0.353483 8:0.677109
-1 1:0.655803 2:0.171555 3:0.612636 4:0.561526 5:0.525445 6:0.375613 7:0.494551 8:0.579374
-1 1:0.817307 2:0.854733 3:0.366462 4:0.431397 5:0.532689 6:0.319583 7:0.296974 8:0.707597
-1 1:0.86644 2:0.882066 3:0.264063 4:0.177877 5:0.780012 6:0.283122 7:0.251447 8:0.755608
-1 1:0.851732 2:0.908975 3:0.25532 4:0.539003 5:0.56511 6:0.225958 7:0.296974 8:0.677109
-1 1:0.881363 2:0.882066 3:0.259839 4:0.0868138 5:0.786208 6:0.259316 7:0.251447 8:0.786548
-1 1:0.838152 2:0.882066 3:0.423673 4:0.0905035 5:0.856964 6:0.259316 7:0.337685 8:0.693646
1 1:0.872999 2:0.895573 3:0.46279 4:0.411884 5:0.511325 6:0.27281 7:0.381718 8:0.707597
1 1:0.916394 2:0.882066 3:0.332737 4:0.309385 5:0.672443 6:0.296206 7:0.240422 8:0.768503
-1 1:0.822021 2:0.882066 3:0.40621 4:0.372874 5:0.557839 6:0.283122 7:0.251447 8:0.755608
1 1:0.925275 2:0.882066 3:0.259839 4:0.276828 5:0.755717 6:0.235494 7:0.30895 8:0.693646
-1 1:0.887041 2:0.882066 3:0.241646 4:0.254802 5:0.795509 6:0.139612 8:0.969181
1 1:0.838468 2:0.191855 3:0.248242 4:0.247614 5:0.643268 6:0.225958 7:0.388361 8:0.648391
-1 1:0.853446 2:0.882066 3:0.332737 4:0.336641 5:0.641647 6:0.225958 7:0.296974 8:0.738061
-1 1:0.867982 2:0.882066 3:0.339693 4:0.399407 5:0.58791 6:0.211648 7:0.222679 8:0.817465
-1 1:0.802526 2:0.151015 3:0.262587 4:0.653232 5:0.570844 6:0.233561 7:0.643689 8:0.591273
-1 1:0.832652 2:0.868454 3:0.315035 4:0.369926 5:0.494321 6:0.192273 7:0.344068 8:0.7646
-1 1:0.724601 2:0.171555 3:0.248242 4:0.332339 5:0.738861 6:0.45015 7:0.719653 8:0.333922
-1 1:0.765548 2:0.171555 3:0.177434 4:0.374621 5:0.69108 6:0.300884 7:0.494551 8:0.579374
-1 1:0.847352 2:0.854733 3:0.366462 4:0.431397 5:0.532689 6:0.225958 7:0.325236 8:0.707597
1 1:0.892708 2:0.854733 3:0.273861 4:0.292925 5:0.689431 6:0.38363 7:0.347179 8:0.608479
-1 1:0.76447 2:0.231755 3:0.165623 4:0.273707 5:0.851451 6:0.350724 7:0.794526 8:0.309291
-1 1:0.841906 2:0.191855 3:0.237969 4:0.173638 5:0.780962 6:0.181503 7:0.438158 8:0.616054
-1 1:0.827268 2:0.908975 3:0.344869 4:0.43232 5:0.595425 6:0.314176 7:0.375187 8:0.608479
-1 1:0.831658 2:0.211919 3:0.17145 4:0.365291 5:0.72521 6:0.270681 7:0.206979 8:0.699283
1 1:0.847352 2:0.211919 3:0.24135 4:0.448621 5:0.536355 6:0.312392 7:0.329582 8:0.686492
-1 1:0.857915 2:0.908975 3:0.344869 4:0.405593 5:0.56511 6:0.225958 7:0.296974 8:0.677109
-1 1:0.769255 2:0.151015 3:0.262587 4:0.35063 5:0.767254 6:0.181503 7:0.393605 8:0.71241
-1 1:0.889467 2:0.908975 3:0.300114 4:0.217906 5:0.625728 6:0.202504 7:0.296974 8:0.768503
1 1:0.791859 2:0.171555 3:0.469992 4:0.724869 5:0.316041 6:0.181503 7:0.438158 8:0.616054
-1 1:0.813189 2:0.908975 3:0.40621 4:0.372874 5:0.58791 6:0.296206 7:0.325236 8:0.677109
1 1:0.926116 2:0.882066 3:0.367235 4:0.352079 5:0.595425 6:0.306908 7:0.280206 8:0.693646
-1 1:0.809725 2:0.364596 3:0.25532 4:0.336323 5:0.67027 6:0.192839 7:0.388361 8:0.648391
1 1:0.919945 2:0.895573 3:0.305003 4:0.303886 5:0.694694 6:0.249392 7:0.353483 8:0.677109
-1 1:0.85373 2:0.882066 3:0.300114 4:0.378847 5:0.656022 6:0.306908 7:0.280206 8:0.693646
1 1:0.847945 2:0.191855 3:0.212851 4:0.416849 5:0.69108 6:0.255556 7:0.393605 8:0.567783
1 1:0.891851 2:0.908975 3:0.478917 4:0.405593 5:0.625728 6:0.296206 7:0.325236 8:0.707597
-1 1:0.801288 2:0.895573 3:0.361874 4:0.399407 5:0.557839 6:0.372165 7:0.41682 8:0.592939
-1 1:0.86747 2:0.882066 3:0.400952 4:0.200128 5:0.764761 6:0.151458 7:0.375187 8:0.729505
-1 1:0.885474 2:0.922274 3:0.317501 4:0.0796113 5:0.768067 6:0.221307 7:0.291136 8:0.729505
-1 1:0.848828 2:0.882066 3:0.423673 4:0.282103 5:0.610834 6:0.314176 7:0.375187 8:0.608479
1 1:0.847649 2:0.211919 3:0.17145 4:0.365291 5:0.72521 6:0.211339 7:0.427166 8:0.55649
-1 1:0.759513 2:0.191855 3:0.212851 4:0.459023 5:0.595425 6:0.255556 7:0.438158 8:0.71241
-1 1:0.792743 2:0.191855 3:0.10653 4:0.374621 5:0.738861 6:0.255556 7:0.393605 8:0.567783
-1 1:0.758951 2:0.171555 3:0.38088 4:0.448621 5:0.630843 6:0.225958 7:0.268704 8:0.677109
-1 1:0.841906 2:0.882066 3:0.339693 4:0.0796113 5:0.708064 6:0.425535 7:0.280206 8:0.693646
1 1:0.838468 2:0.191855 3:0.318962 4:0.332339 5:0.738861 6:0.329422 7:0.482682 8:0.567783
-1 1:0.820588 2:0.882066 3:0.332737 4:0.309385 5:0.672443 6:0.348631 7:0.359892 8:0.623756
-1 1:0.80697 2:0.171555 3:0.206411 4:0.156037 5:0.913583 6:0.338273 7:0.0421098 8:0.823234
-1 1:0.808944 2:0.191855 3:0.248242 4:0.290002 5:0.738861 6:0.144403 7:0.12568 8:0.90438
-1 1:0.86462 2:0.895573 3:0.259839 4:0.222652 5:0.786208 6:0.296206 7:0.381718 8:0.646592
-1 1:0.782689 2:0.211919 3:0.45051 4:0.53174 5:0.489065 6:0.174759 7:0.0745267 8:0.983252
-1 1:0.704414 2:0.191855 3:0.248242 4:0.416849 5:0.643268 6:0.403097 7:0.482682 8:0.51945
-1 1:0.846758 2:0.882066 3:0.309978 4:0.282103 5:0.70323 6:0.389603 7:0.353483 8:0.5549
1 1:0.867982 2:0.191855 3:0.283614 4:0.332339 5:0.738861 6:0.138133 7:0.206979 8:0.888834
1 1:0.806172 2:0.191855 3:0.283614 4:0.543208 5:0.403742 6:0.218552 7:0.527177 8:0.567783
1 1:0.790073 2:0.109192 3:0.434273 4:0.384199 5:0.559044 6:0.443947 7:0.532119 8:0.666939
1 1:0.891421 2:0.400756 3:0.335612 4:0.283672 5:0.647666 6:0.2078 7:0.137224 8:0.80284
-1 1:0.74903 2:0.231755 3:0.269106 4:0.397366 5:0.804965 6:0.277652 7:0.135966 8:0.836642
1 1:0.911823 2:0.922274 3:0.295302 4:0.133127 5:0.678042 6:0.314176 7:0.375187 8:0.608479
-1 1:0.838468 2:0.908975 3:0.289181 4:0.414854 5:0.717044 6:0.436189 7:0.325236 8:0.585491
1 1:0.847352 2:0.68103 3:0.646871 4:0.304664 5:0.560445 6:0.249392 7:0.296974 8:0.677109
-1 1:0.832322 2:0.882066 3:0.327574 4:0.384919 5:0.633621 6:0.330672 7:0.366408 8:0.631584
-1 1:0.835591 2:0.895573 3:0.23724 4:0.303886 5:0.755717 6:0.319583 7:0.296974 8:0.707597
-1 1:0.855419 2:0.868454 3:0.40621 4:0.372874 5:0.557839 6:0.3603 7:0.401984 8:0.451184
-1 1:0.825193 2:0.191855 3:0.177434 4:0.205168 5:0.69108 6:0.218552 7:0.393605 8:0.616054
1 1:0.86462 2:0.171555 3:0.206411 4:0.114025 5:0.960601 6:0.338273 7:0.132838 8:0.725879
-1 1:0.77388 2:0.191855 3:0.318962 4:0.247614 5:0.643268 6:0.218552 7:0.349023 8:0.616054
-1 1:0.816568 2:0.868454 3:0.42969 4:0.397366 5:0.525445 6:0.30362 7:0.0863814 8:0.801884
-1 1:0.81841 2:0.191855 4:0.374621 5:0.738861 6:0.181503 7:0.170408 8:0.856478
-1 1:0.878552 2:0.908975 3:0.300114 4:0.217906 5:0.625728 6:0.225958 7:0.353483 8:0.677109
1 1:0.893984 2:0.908975 3:0.339693 4:0.0796113 5:0.708064 6:0.436189 7:0.409946 8:0.524287
-1 1:0.779815 2:0.191855 3:0.212851 4:0.290002 5:0.738861 6:0.211339 7:0.162857 8:0.888834
-1 1:0.584135 2:0.191855 3:0.354287 4:0.543208 5:0.499646 6:0.439865 7:0.527177 8:0.51945
1 1:0.834618 2:0.191855 3:0.318962 4:0.247614 5:0.643268 6:0.213019 7:0.40897 8:0.584434
-1 1:0.871264 2:0.895573 3:0.259839 4:0.276828 5:0.755717 6:0.337345 7:0.40318 8:0.578159
-1 1:0.773374 2:0.211919 3:0.206411 4:0.281749 5:0.772349 6:0.10146 7:0.295139 8:0.794178
1 1:0.789171 2:0.109192 3:0.464041 4:0.547879 5:0.645925 6:0.375613 7:0.0874905 8:0.774586
-1 1:0.828973 2:0.868454 3:0.327574 4:0.357928 5:0.603067 6:0.408127 7:0.401984 8:0.514076
-1 1:0.868492 2:0.895573 3:0.259839 4:0.303886 5:0.72521 6:0.151458 7:0.375187 8:0.729505
-1 1:0.834292 2:0.211919 3:0.206411 4:0.281749 5:0.772349 6:0.138133 7:0.339176 8:0.746761
-1 1:0.844353 2:0.882066 3:0.400952 4:0.200128 5:0.764761 6:0.27281 7:0.353483 8:0.677109
-1 1:0.872752 2:0.908975 3:0.290571 4:0.102652 5:0.759216 6:0.225958 7:0.353483 8:0.677109
-1 1:0.847055 2:0.784457 3:0.298902 4:0.37957 5:0.636372 6:0.296206 7:0.353483 8:0.707597
-1 1:0.777373 2:0.171555 3:0.0397957 4:0.384199 5:0.849591 6:0.375613 7:0.494551 8:0.579374
-1 1:0.799621 2:0.191855 3:0.283614 4:0.543208 5:0.403742 6:0.211339 7:0.118706 8:0.936073
1 1:0.897122 2:0.882066 3:0.332737 4:0.336641 5:0.672443 6:0.319583 7:0.381718 8:0.677109
-1 1:0.80697 2:0.882066 3:0.110854 4:0.724869 5:0.454829 6:0.306908 7:0.251447 8:0.755608
1 1:0.777865 2:0.109192 3:0.0355331 4:0.416849 5:0.69108 6:0.443947 7:0.532119 8:0.666939
-1 1:0.832982 2:0.191855 3:0.337986 4:0.602439 5:0.572107 6:0.181503 7:0.438158 8:0.616054
1 1:0.834943 2:0.191855 3:0.248242 4:0.332339 5:0.738861 6:0.429841 7:0.515043 8:0.508771
-1 1:0.828633 2:0.895573 3:0.327574 4:0.330918 5:0.664166 6:0.342944 7:0.296974 8:0.616054
-1 1:0.841597 2:0.882066 3:0.53713 4:0.742816 5:0.240093 6:0.225958 7:0.353483 8:0.677109
-1 1:0.793183 2:0.882066 3:0.469084 4:0.769717 5:0.240093 6:0.325082 7:0.388361 8:0.623756
-1 1:0.791415 2:0.171555 3:0.111733 4:0.426976 5:0.656022 6:0.255556 7:0.393605 8:0.567783
1 1:0.845861 2:0.171555 3:0.147665 4:0.341364 5:0.752868 6:0.255556 7:0.393605 8:0.567783
1 1:0.948218 2:0.895573 3:0.305003 4:0.357928 5:0.664166 6:0.0615576 7:0.0706983 8:0.939421
1 1:0.832982 2:0.191855 3:0.10653 4:0.416849 5:0.738861 6:0.148243 7:0.331081 8:0.71075
-1 1:0.793622 2:0.191855 3:0.248242 4:0.416849 5:0.643268 6:0.144403 7:0.12568 8:0.90438
-1 1:0.753788 2:0.211919 3:0.206411 4:0.156037 5:0.866535 6:0.312392 7:0.242597 8:0.733376
